id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,categoria
148,Departamento,92.7,1,1,17.0,Good,B,False,2,False,9.9,3098.27,1,1,1,2,1,0,6,True,Eléctrica,Mixta,71.0,Otoño,17.0,168.73,True,20,Efficient
149,Casa,110.0,2,3,20.0,Excellent,E,False,2,False,10.0,1074.7,2,1,2,4,1,0,10,False,Ninguna,Mixta,76.8,Primavera,20.7,298.47,True,19,Moderate
150,Departamento,93.5,3,3,59.0,Poor,E,False,4,False,9.7,1655.76,0,1,4,1,1,0,7,False,Ninguna,Incandescente,57.4,Invierno,8.2,402.06,True,20,Inefficient
151,Casa,133.6,3,2,15.0,Excellent,A,False,3,False,10.5,2423.57,2,1,2,0,1,0,6,False,Ninguna,LED,79.3,Otoño,18.2,293.56,True,19,Efficient
152,Casa,103.3,2,1,16.0,Poor,B,False,2,False,12.9,1786.54,0,1,1,0,1,1,4,True,Eléctrica,Mixta,66.7,Verano,24.5,232.47,True,20,Moderate
153,Casa,125.9,4,3,12.0,Good,C,False,5,False,15.8,3063.4,0,1,4,8,1,1,15,True,Eléctrica,Mixta,64.7,Verano,29.7,773.24,True,19,Moderate
154,Departamento,56.2,1,1,37.0,Good,E,False,2,False,11.8,728.48,0,1,2,1,1,0,5,True,Gas,LED,52.7,Invierno,9.5,203.56,True,13,Moderate
155,Casa,102.3,2,3,9.0,Average,A,False,3,True,21.6,940.22,0,1,1,2,1,0,5,True,Eléctrica,LED,84.8,Primavera,18.4,812.12,True,18,Moderate
156,Casa,103.5,2,1,35.0,Poor,D,False,1,False,15.4,3069.51,1,1,1,0,1,1,5,True,Gas,Mixta,82.1,Invierno,9.9,323.37,True,19,Inefficient
157,Casa,105.3,4,2,32.0,Excellent,A,False,3,True,22.1,1569.59,0,2,2,2,1,0,7,False,Ninguna,LED,61.8,Verano,28.5,361.41,True,19,Efficient
158,Departamento,62.3,4,1,28.0,Good,C,False,4,False,10.3,1295.02,2,1,3,4,1,0,11,False,Ninguna,LED,64.6,Otoño,21.2,265.19,True,19,Efficient
159,Casa,51.8,3,1,38.0,Average,A,False,1,False,11.5,1169.24,0,1,1,1,1,1,5,True,Gas,Mixta,72.7,Otoño,12.5,310.8,True,13,Moderate
160,Casa,127.2,1,1,49.0,Good,B,False,3,True,14.7,1223.13,1,1,1,2,1,0,6,False,Ninguna,Mixta,66.7,Primavera,23.2,404.96,True,17,Efficient
161,Pequeño Comercio,85.3,4,1,11.0,Excellent,A,False,6,False,11.7,773.82,0,2,2,7,0,0,11,True,Eléctrica,LED,72.1,Invierno,5.8,352.64,True,19,Efficient
162,Casa,175.6,4,2,45.0,Poor,B,False,3,True,17.8,2169.41,0,1,1,4,1,0,7,False,Ninguna,Incandescente,71.7,Invierno,9.2,696.69,True,17,Inefficient
163,Pequeño Comercio,68.4,2,1,40.0,Good,B,False,5,False,18.4,586.06,0,2,6,8,0,0,16,True,Gas,LED,81.5,Primavera,23.2,713.53,True,18,Efficient
164,Casa,99.2,2,4,38.0,Poor,E,False,4,False,11.5,1212.91,1,1,1,5,1,0,9,False,Ninguna,Incandescente,57.2,Verano,26.4,795.02,True,16,Inefficient
165,Casa,221.5,5,4,22.0,Excellent,B,False,6,True,22.1,3954.98,4,1,4,6,1,0,16,True,Eléctrica,LED,56.6,Invierno,5.0,811.55,True,21,Efficient
166,Casa,98.9,4,5,46.0,Average,E,False,2,False,13.8,2271.18,5,1,2,1,1,0,10,True,Gas,Mixta,57.7,Invierno,13.1,370.5,True,15,Inefficient
167,Departamento,65.4,3,1,28.0,Poor,D,False,1,False,14.3,2113.63,0,1,0,0,1,0,2,True,Gas,Mixta,71.4,Otoño,17.2,288.48,True,19,Inefficient
168,Casa,175.2,5,2,12.0,Good,C,False,5,False,15.0,1148.04,1,2,4,2,1,0,10,True,Eléctrica,Mixta,78.7,Primavera,19.4,558.85,True,22,Moderate
169,Departamento,76.6,3,1,70.0,Excellent,C,False,3,False,12.2,1475.89,1,1,0,3,1,0,6,True,Gas,Mixta,56.6,Otoño,12.5,339.57,True,16,Efficient
170,Casa,71.4,1,1,23.0,Excellent,B,False,2,True,24.0,782.1,0,1,0,3,1,0,5,True,Eléctrica,LED,83.4,Otoño,21.4,476.97,True,17,Efficient
171,Departamento,30.0,2,1,42.0,Poor,B,False,2,True,20.7,489.43,1,1,1,3,1,0,7,True,Gas,Mixta,64.1,Primavera,22.8,2316.9712170045755,True,19,Moderate
172,Casa,115.6,3,3,73.0,Average,E,False,3,False,10.8,1289.18,1,1,3,1,1,1,8,True,Gas,Mixta,66.7,Otoño,11.0,306.75,True,19,Moderate
173,Departamento,70.5,3,1,21.0,Excellent,C,False,6,False,15.4,1167.03,0,1,3,7,1,0,12,True,Eléctrica,Mixta,67.4,Otoño,20.2,591.34,True,16,Efficient
174,Casa,198.0,6,5,18.0,Poor,B,False,2,False,13.7,3868.99,4,1,2,1,1,0,9,True,Eléctrica,LED,75.0,Verano,33.0,944.19,True,21,Inefficient
175,Departamento,50.4,1,2,30.0,Poor,C,False,5,False,13.2,673.84,1,2,5,5,1,0,14,True,Eléctrica,LED,69.2,Primavera,20.8,469.63,True,14,Moderate
176,Departamento,68.6,1,1,14.0,Good,A,False,2,False,11.6,1750.85,1,1,2,1,1,0,6,True,Eléctrica,LED,73.0,Otoño,12.5,151.03,True,17,Efficient
177,Departamento,79.4,1,1,12.0,Good,A,False,3,False,10.0,2096.65,0,1,2,3,1,0,7,True,Eléctrica,Mixta,80.0,Primavera,18.8,272.91,True,20,Efficient
178,Departamento,71.6,1,2,32.0,Poor,E,False,1,False,15.9,1527.36,0,1,1,0,1,0,3,True,Gas,Incandescente,60.7,Invierno,6.0,237.18,True,18,Inefficient
179,Casa,137.9,7,5,31.0,Excellent,B,False,8,True,20.0,1656.62,1,2,7,4,1,0,15,True,Gas,Mixta,56.2,Primavera,23.5,1173.04,True,19,Efficient
180,Casa,111.6,1,1,70.0,Poor,E,False,1,False,10.7,1330.21,2,1,0,0,1,0,4,True,Gas,Incandescente,32.7,Verano,29.6,709.49,True,22,Inefficient
181,Departamento,69.4,1,2,12.0,Excellent,E,False,2,False,12.6,1107.4,0,1,3,3,1,0,8,True,Eléctrica,Mixta,74.9,Verano,28.3,378.84,True,18,Moderate
182,Departamento,60.9,3,1,13.0,Average,A,False,3,False,13.8,744.56,2,1,2,1,1,0,7,True,Eléctrica,Incandescente,74.9,Primavera,18.2,452.0,True,17,Moderate
183,Casa,79.5,1,1,51.0,Poor,E,False,1,True,18.0,1179.22,0,1,0,2,1,0,4,False,Ninguna,Mixta,66.7,Primavera,22.0,403.06,True,20,Inefficient
184,Casa,107.1,1,1,23.0,Average,E,False,1,True,19.0,3809.53,1,1,2,2,1,0,7,True,Eléctrica,Mixta,79.0,Primavera,23.9,544.62,True,19,Inefficient
185,Casa,118.4,2,1,42.0,Excellent,A,False,2,False,11.1,1285.06,1,1,1,1,1,0,5,True,Gas,LED,70.6,Primavera,23.5,226.5,True,18,Efficient
186,Departamento,55.5,3,3,21.0,Poor,A,False,1,True,20.5,1330.21,0,1,0,2,1,0,4,True,Eléctrica,Mixta,66.7,Invierno,10.1,753.08,True,19,Inefficient
187,Departamento,49.2,1,2,61.0,Poor,B,False,1,True,15.4,803.6,0,1,1,2,1,0,5,True,Gas,Incandescente,61.1,Invierno,8.6,418.42,True,15,Inefficient
188,Departamento,64.7,1,3,16.0,Excellent,A,False,2,False,10.5,2931.58,2,1,0,0,1,0,4,False,Ninguna,Incandescente,69.2,Verano,30.1,387.48,True,21,Efficient
189,Departamento,66.3,3,2,43.0,Poor,E,False,3,True,20.4,1094.95,1,1,1,5,1,0,9,True,Gas,Incandescente,36.6,Invierno,7.3,879.3,True,20,Inefficient
190,Departamento,86.9,2,4,46.0,Average,D,False,1,True,23.5,2392.03,0,1,0,2,1,1,5,True,Gas,Incandescente,59.5,Otoño,19.9,906.33,True,18,Inefficient
191,Casa,136.2,7,1,45.0,Poor,C,False,4,True,19.5,1321.12,2,1,2,2,1,0,8,False,Ninguna,Mixta,79.1,Invierno,8.8,769.22,True,18,Moderate
192,Casa,152.9,3,5,67.0,Average,E,False,2,False,15.1,2659.1,0,1,0,3,1,0,5,True,Gas,Mixta,50.2,Primavera,17.3,423.48,True,19,Inefficient
193,Casa,88.2,2,5,11.0,Good,B,False,1,True,16.6,1908.67,1,1,1,2,1,0,6,True,Eléctrica,Incandescente,74.8,Verano,27.2,528.5,True,21,Moderate
194,Departamento,60.4,3,2,62.0,Poor,B,False,3,True,19.2,465.32,1,2,2,3,1,0,9,False,Ninguna,Mixta,51.1,Verano,27.6,758.76,True,19,Inefficient
195,Casa,186.2,5,2,34.0,Excellent,B,False,7,True,19.2,2237.19,1,2,5,9,1,0,18,True,Gas,Mixta,63.9,Otoño,17.7,1409.79,True,19,Efficient
196,Casa,88.5,4,2,16.0,Excellent,C,False,5,True,18.6,1083.71,0,1,5,8,1,0,15,True,Eléctrica,Incandescente,65.2,Invierno,12.2,1250.7,True,15,Moderate
197,Casa,81.8,5,4,13.0,Excellent,B,False,5,True,24.0,1106.94,1,1,2,7,1,0,12,True,Eléctrica,LED,81.2,Primavera,22.7,589.09,True,20,Efficient
198,Casa,99.7,4,1,16.0,Good,C,False,3,False,17.1,2513.19,2,1,5,0,1,0,9,True,Eléctrica,Incandescente,62.0,Verano,29.3,935.7,True,19,Inefficient
199,Casa,65.6,1,2,6.0,Good,B,False,2,False,11.2,1319.18,0,1,0,2,1,0,4,True,Eléctrica,LED,84.3,Primavera,20.6,210.6,True,19,Efficient
200,Departamento,71.6,3,1,8.0,Good,B,False,5,False,18.9,845.86,1,1,3,4,1,0,10,True,Eléctrica,LED,69.5,Otoño,16.2,519.44,True,17,Efficient
201,Departamento,98.4,2,2,55.0,Poor,E,False,3,False,9.0,1485.6,0,1,5,1,1,0,8,True,Gas,Mixta,53.4,Verano,25.4,243.49,True,18,Moderate
202,Casa,79.9,1,1,45.0,Excellent,B,False,1,True,18.2,379.93,0,1,1,3,1,0,6,True,Gas,Mixta,66.7,Otoño,13.2,472.35,True,19,Moderate
203,Departamento,61.9,1,2,7.0,Good,C,False,2,False,14.5,600.4,0,1,2,1,1,1,6,False,Ninguna,LED,80.1,Verano,23.8,269.79,True,19,Efficient
204,Departamento,63.6,1,3,55.0,Poor,E,False,1,False,14.1,2222.65,1,1,1,0,1,0,4,True,Gas,LED,50.0,Invierno,4.1,186.64,True,19,Inefficient
205,Departamento,79.5,2,3,3.0,Good,B,False,2,False,11.3,1330.21,1,1,2,2,1,0,7,True,Eléctrica,LED,93.6,Primavera,17.5,193.44,True,19,Efficient
206,Casa,135.7,6,5,19.0,Excellent,D,False,5,False,8.7,617.31,0,1,5,6,1,0,13,True,Eléctrica,Mixta,77.8,Otoño,15.5,347.07,True,18,Efficient
207,Casa,148.6,4,1,37.0,Average,E,False,3,False,8.1,2063.67,0,1,1,1,1,1,5,True,Gas,LED,58.1,Verano,27.8,207.8,True,23,Moderate
208,Departamento,64.6,1,1,22.0,Good,C,False,1,False,12.6,923.73,1,2,2,0,1,0,6,False,Ninguna,Mixta,78.3,Otoño,19.2,404.31,True,19,Moderate
209,Casa,91.4,1,1,26.0,Excellent,E,False,1,False,11.8,1830.45,1,1,1,1,1,0,5,True,Eléctrica,Mixta,77.1,Invierno,7.8,278.6,True,19,Moderate
210,Casa,222.4,3,3,45.0,Average,E,False,4,False,8.0,2483.41,2,1,3,6,1,0,13,False,Ninguna,Incandescente,48.8,Primavera,20.2,372.33,True,17,Moderate
211,Casa,178.9,5,3,41.0,Average,C,False,6,True,21.1,2009.86,3,1,8,5,1,0,18,True,Gas,Mixta,64.0,Primavera,21.6,963.73,True,19,Moderate
212,Departamento,80.2,1,1,35.0,Poor,D,False,1,False,16.3,263.29,0,1,2,2,1,0,6,True,Gas,Incandescente,66.2,Invierno,10.3,437.86,True,19,Inefficient
213,Departamento,59.2,2,5,28.0,Poor,C,False,4,False,13.9,1501.55,1,2,6,5,1,0,15,True,Eléctrica,Incandescente,62.5,Otoño,18.5,672.33,True,23,Inefficient
214,Casa,121.9,4,2,31.0,Good,E,False,4,False,10.7,1014.75,1,1,4,4,1,0,11,True,Gas,Mixta,86.3,Primavera,18.2,436.48,True,19,Moderate
215,Departamento,89.4,3,2,25.0,Good,B,False,2,True,22.7,1399.64,0,1,2,3,1,0,7,True,Eléctrica,Incandescente,74.2,Verano,25.4,977.14,True,20,Moderate
216,Departamento,41.7,1,2,22.0,Good,B,False,2,True,20.6,178.0,0,1,3,4,1,0,9,True,Eléctrica,Incandescente,68.8,Primavera,15.9,905.88,True,20,Inefficient
217,Casa,286.0,8,5,40.0,Average,B,True,6,True,22.9,3709.62,2,2,3,7,1,1,16,True,Gas,Incandescente,68.3,Otoño,11.4,1138.77,True,16,Moderate
218,Casa,75.6,1,1,32.0,Good,B,False,1,True,15.0,800.11,0,1,1,1,1,0,4,True,Gas,Mixta,66.7,Verano,31.5,268.41,True,19,Moderate
219,Departamento,62.3,1,1,51.0,Excellent,D,False,1,False,12.3,702.81,0,1,2,0,1,0,4,False,Ninguna,LED,54.9,Invierno,3.1,132.07,True,20,Efficient
220,Departamento,45.9,4,1,10.0,Good,E,False,3,True,22.9,1118.71,1,1,1,1,1,0,5,False,Ninguna,Mixta,81.3,Verano,32.0,558.4,True,20,Moderate
221,Casa,106.1,5,3,27.0,Poor,D,False,4,False,11.8,1900.5,2,1,1,5,1,0,10,True,Eléctrica,Mixta,73.9,Verano,31.7,612.47,True,18,Moderate
222,Departamento,88.2,2,1,60.0,Good,E,False,1,True,23.9,763.15,0,1,1,2,1,1,6,True,Gas,LED,52.3,Otoño,15.4,395.09,True,17,Inefficient
223,Departamento,88.8,4,2,21.0,Excellent,C,False,2,False,8.0,375.15,1,1,4,1,1,0,8,True,Eléctrica,Incandescente,82.5,Invierno,12.1,445.62,True,17,Moderate
224,Casa,121.0,5,1,18.0,Poor,A,False,4,False,14.6,2480.77,2,1,1,2,1,0,7,False,Ninguna,Incandescente,80.8,Verano,28.4,845.2,True,20,Moderate
225,Casa,264.1,5,2,31.0,Average,B,False,7,False,9.6,4883.34,5,2,5,3,1,0,16,True,Gas,LED,83.2,Invierno,9.8,655.62,True,22,Efficient
226,Departamento,67.4,3,1,19.0,Average,C,False,1,True,16.5,627.07,0,1,1,1,1,0,4,True,Eléctrica,LED,74.2,Primavera,17.2,218.14,True,18,Moderate
227,Departamento,72.4,4,2,24.0,Good,A,False,6,False,12.3,647.36,0,2,2,6,1,0,11,True,Eléctrica,Mixta,66.7,Invierno,10.3,532.88,True,21,Moderate
228,Casa,154.3,7,3,25.0,Excellent,A,False,5,False,18.5,4364.34,3,2,3,3,1,1,13,True,Losa Radiante,Mixta,72.9,Primavera,21.1,902.99,True,16,Efficient
229,Casa,254.9,8,2,56.0,Good,E,False,8,False,10.1,2326.67,1,1,5,8,1,0,16,True,Gas,LED,40.7,Verano,28.2,607.24,True,18,Moderate
230,Casa,129.9,1,1,4.0,Excellent,C,False,1,True,13.9,2532.22,0,1,0,2,1,0,4,True,Eléctrica,LED,94.6,Primavera,14.8,204.87,True,19,Efficient
231,Departamento,76.0,2,2,18.0,Good,B,False,1,True,16.6,746.4,0,1,3,1,1,0,6,True,Eléctrica,LED,90.5,Invierno,0.0,470.07,True,18,Moderate
232,Departamento,57.5,2,1,21.0,Average,E,False,1,True,22.7,725.92,0,1,0,3,1,0,5,False,Ninguna,Incandescente,73.6,Otoño,7.3,854.18,True,18,Inefficient
233,Departamento,67.3,1,2,39.0,Poor,C,False,1,False,8.0,1094.61,1,1,0,1,1,0,4,False,Ninguna,Mixta,45.2,Verano,29.5,205.6,True,21,Inefficient
234,Departamento,42.0,2,3,3.0,Good,B,False,2,False,14.0,100.63,3,2,0,2,1,0,8,True,Eléctrica,LED,86.2,Primavera,20.5,279.2,True,21,Efficient
235,Casa,78.8,2,4,24.0,Good,A,False,5,False,14.4,749.82,2,1,3,0,1,0,7,False,Ninguna,Mixta,58.1,Otoño,17.2,407.68,True,23,Efficient
236,Departamento,79.4,1,2,38.0,Excellent,E,False,1,True,19.4,925.02,1,1,0,1,1,0,4,True,Gas,Mixta,51.2,Otoño,12.8,489.96,True,21,Inefficient
237,Departamento,55.4,1,1,31.0,Average,B,False,1,True,21.7,2509.11,0,1,1,1,1,1,5,True,Gas,Mixta,67.0,Otoño,16.7,457.4,True,17,Inefficient
238,Casa,161.1,6,3,15.0,Good,B,False,1,False,9.1,4019.68,3,1,0,0,1,0,5,True,Losa Radiante,Incandescente,66.7,Invierno,11.8,313.55,True,19,Inefficient
239,Departamento,90.1,2,1,14.0,Excellent,B,False,2,False,12.8,689.57,1,1,1,2,1,0,6,True,Eléctrica,Incandescente,77.8,Otoño,16.7,371.11,True,22,Moderate
240,Casa,112.1,2,3,47.0,Good,B,False,1,False,8.0,2106.36,2,1,0,2,1,0,6,True,Gas,Mixta,64.3,Primavera,16.6,203.34,True,18,Efficient
241,Departamento,49.3,1,1,32.0,Good,A,False,1,False,16.1,1165.82,0,1,2,0,1,0,4,True,Gas,Incandescente,63.1,Otoño,10.4,369.03,True,19,Inefficient
242,Departamento,58.5,2,2,20.0,Good,D,False,2,False,10.8,1493.83,0,1,4,0,1,0,6,True,Eléctrica,LED,81.2,Primavera,20.3,154.2,True,22,Efficient
243,Casa,177.4,8,5,14.0,Good,A,False,3,False,9.8,2329.37,2,1,2,1,1,0,7,False,Ninguna,Mixta,87.9,Verano,31.2,484.71,True,22,Efficient
244,Casa,85.3,1,1,16.0,Excellent,C,False,1,False,12.5,908.77,0,1,0,1,1,0,3,True,Eléctrica,Mixta,80.0,Otoño,14.3,264.62,True,19,Efficient
245,Departamento,79.7,1,1,51.0,Good,A,False,4,False,8.5,3220.79,1,1,4,4,1,0,11,False,Ninguna,Mixta,61.3,Otoño,17.0,376.82,True,17,Efficient
246,Pequeño Comercio,32.4,1,1,18.0,Good,A,False,1,False,14.6,734.55,1,2,1,1,0,0,5,True,Eléctrica,Mixta,66.8,Primavera,17.9,160.95,True,20,Efficient
247,Casa,105.4,1,1,62.0,Poor,B,False,1,False,9.8,1600.74,1,1,2,0,1,0,5,True,Gas,Mixta,55.5,Primavera,22.0,315.16,True,18,Inefficient
248,Casa,172.6,7,5,11.0,Poor,E,False,5,False,15.0,5888.15,2,1,6,5,1,1,16,False,Ninguna,Mixta,69.6,Primavera,15.6,686.1,True,17,Moderate
249,Departamento,61.5,1,1,7.0,Good,B,False,1,False,13.4,1010.26,0,1,0,2,1,0,4,True,Eléctrica,LED,55.4,Verano,20.8,189.88,True,19,Efficient
250,Casa,139.2,2,3,9.0,Poor,E,True,4,False,17.6,2459.37,2,2,4,2,1,0,11,True,Eléctrica,Mixta,76.0,Otoño,12.6,542.77,True,18,Moderate
251,Departamento,65.3,1,1,24.0,Poor,C,False,1,True,16.0,769.45,0,1,2,4,1,0,8,True,Eléctrica,LED,53.4,Verano,26.3,175.52,True,18,Moderate
252,Departamento,64.0,1,1,18.0,Good,D,False,2,False,17.6,437.01,1,1,0,2,1,0,5,True,Eléctrica,Mixta,83.1,Invierno,5.9,565.69,True,16,Moderate
253,Casa,125.8,3,2,29.0,Poor,A,False,7,False,14.4,4631.79,1,2,3,3,1,0,10,True,Losa Radiante,Mixta,61.6,Invierno,9.3,498.31,True,14,Moderate
254,Casa,94.0,4,2,14.0,Good,E,False,4,False,11.1,494.88,1,1,3,5,1,0,11,False,Ninguna,Mixta,66.7,Otoño,17.0,388.66,True,19,Moderate
255,Casa,97.7,2,1,15.0,Good,A,False,4,False,17.3,1462.49,3,1,4,4,1,0,13,False,Ninguna,LED,66.7,Invierno,8.8,429.6,True,21,Efficient
256,Casa,169.0,2,1,52.0,Poor,E,False,3,False,13.8,1323.1,2,1,1,3,1,0,8,False,Ninguna,LED,66.5,Invierno,11.6,334.51,True,20,Inefficient
257,Casa,195.1,3,1,32.0,Average,A,False,3,True,19.0,2334.15,2,1,3,5,1,1,13,True,Gas,LED,62.7,Invierno,5.5,612.55,True,19,Efficient
258,Casa,96.6,3,2,10.0,Excellent,B,False,2,False,13.0,1658.77,0,1,2,0,1,0,4,True,Eléctrica,Mixta,63.9,Verano,33.5,260.32,True,21,Efficient
259,Casa,100.2,2,1,15.0,Excellent,A,True,5,False,15.8,677.64,0,2,7,4,1,0,14,True,Eléctrica,Mixta,67.0,Primavera,13.7,436.16,True,20,Efficient
260,Casa,257.9,8,4,25.0,Poor,B,False,8,False,12.2,6579.57,2,1,6,7,1,0,17,True,Losa Radiante,Incandescente,80.6,Otoño,12.2,1168.09,True,20,Moderate
261,Departamento,116.0,5,4,24.0,Good,A,False,4,True,21.3,857.91,0,1,0,6,1,0,8,True,Eléctrica,Incandescente,62.7,Otoño,16.0,1248.07,True,18,Moderate
262,Casa,148.6,2,1,22.0,Average,C,False,2,True,16.6,2249.61,1,1,3,2,1,0,8,True,Eléctrica,Mixta,54.6,Verano,26.3,378.11,True,20,Moderate
263,Casa,113.0,3,1,6.0,Average,A,False,2,True,23.2,888.73,0,2,1,4,1,0,8,False,Ninguna,LED,71.8,Verano,29.3,480.42,True,17,Moderate
264,Pequeño Comercio,82.4,1,1,69.0,Poor,E,False,1,False,11.7,453.57,1,2,1,2,0,0,6,True,Gas,Mixta,24.2,Invierno,15.3,236.54,True,21,Inefficient
265,Casa,167.4,3,1,49.0,Poor,A,False,3,False,13.9,1529.86,0,2,0,4,1,0,7,True,Gas,LED,58.9,Invierno,2.5,387.38,True,19,Moderate
266,Departamento,61.2,2,1,18.0,Poor,B,False,1,True,15.1,640.31,1,1,0,2,1,0,5,True,Eléctrica,Mixta,66.0,Primavera,22.9,209.82,True,20,Moderate
267,Casa,155.1,1,1,11.0,Good,A,False,1,False,8.0,3514.4,0,1,0,1,1,1,4,True,Eléctrica,Mixta,71.0,Primavera,20.5,161.83,True,16,Efficient
268,Casa,111.5,5,3,10.0,Good,B,False,4,True,17.5,2589.33,3,1,2,4,1,0,11,True,Eléctrica,LED,77.6,Invierno,12.8,773.1,True,19,Efficient
269,Departamento,84.4,4,1,14.0,Excellent,C,False,2,True,21.7,1250.14,0,1,1,1,1,0,4,True,Eléctrica,Incandescente,86.1,Otoño,7.8,648.55,True,21,Moderate
270,Casa,97.3,1,1,9.0,Good,C,False,1,True,18.9,2031.54,0,1,0,3,1,0,5,False,Ninguna,LED,95.7,Primavera,19.0,288.41,True,22,Efficient
271,Departamento,64.1,1,2,64.0,Poor,D,False,1,True,21.4,856.8,0,1,1,4,1,0,7,False,Ninguna,Mixta,43.9,Primavera,20.1,527.36,True,18,Inefficient
272,Casa,157.5,8,2,66.0,Average,E,False,4,False,12.8,2400.54,1,2,1,1,1,0,6,True,Gas,Incandescente,45.5,Otoño,14.5,575.94,True,18,Inefficient
273,Casa,125.0,5,5,28.0,Excellent,E,False,4,False,12.0,1811.41,2,1,2,5,1,0,11,True,Gas,Mixta,67.0,Primavera,26.2,424.64,True,20,Efficient
274,Casa,77.8,2,1,37.0,Good,B,False,3,True,21.8,3049.63,0,2,2,4,1,0,9,True,Gas,Incandescente,60.0,Verano,25.0,967.05,True,20,Inefficient
275,Departamento,79.3,2,3,21.0,Average,A,False,2,True,20.8,1122.05,1,1,1,1,1,0,5,False,Ninguna,LED,72.4,Otoño,16.5,393.97,True,20,Moderate
276,Pequeño Comercio,68.9,4,5,26.0,Good,B,False,7,False,8.0,2417.74,3,3,8,7,0,0,21,True,Eléctrica,Mixta,56.0,Invierno,0.7,459.04,True,20,Efficient
277,Casa,129.0,8,5,66.0,Poor,C,False,8,False,10.6,1603.67,2,2,3,6,1,0,14,True,Gas,Mixta,68.6,Verano,23.9,735.51,True,16,Moderate
278,Departamento,79.0,2,2,59.0,Poor,E,False,3,False,12.6,1621.9,0,2,1,4,1,1,9,True,Gas,LED,59.1,Otoño,16.0,274.51,True,19,Moderate
279,Casa,107.5,2,1,2.0,Good,C,False,2,True,19.1,1411.56,1,1,2,2,1,0,7,True,Eléctrica,LED,72.4,Primavera,18.9,412.85,True,19,Moderate
280,Departamento,57.8,5,2,25.0,Good,B,False,6,True,18.5,978.31,1,1,3,8,1,0,14,True,Eléctrica,Incandescente,69.9,Otoño,20.2,1108.11,True,20,Moderate
281,Casa,198.6,6,4,22.0,Excellent,B,False,5,False,16.8,6479.27,5,2,1,5,1,0,14,True,Losa Radiante,LED,63.8,Otoño,7.5,699.81,True,19,Efficient
282,Casa,108.2,4,3,49.0,Poor,B,False,5,True,23.0,2951.16,1,2,2,3,1,0,9,False,Ninguna,Mixta,45.2,Otoño,12.1,934.44,True,16,Moderate
283,Casa,106.0,2,1,29.0,Excellent,E,False,4,True,21.0,1753.22,1,1,1,4,1,0,8,True,Eléctrica,LED,74.0,Verano,28.9,546.09,True,19,Efficient
284,Casa,159.2,1,2,44.0,Poor,C,False,2,False,12.4,1362.58,0,2,1,2,1,0,6,True,Gas,Mixta,59.2,Invierno,11.3,258.75,True,20,Moderate
285,Departamento,55.4,1,1,16.0,Average,A,False,2,True,20.2,536.52,1,1,0,2,1,0,5,True,Eléctrica,Mixta,73.6,Verano,28.1,620.07,True,21,Moderate
286,Departamento,59.1,1,4,36.0,Poor,B,False,1,False,17.8,495.57,0,2,0,0,1,0,3,False,Ninguna,Mixta,76.5,Verano,31.5,360.42,True,18,Inefficient
287,Casa,61.5,1,1,27.0,Excellent,B,True,3,True,15.4,2033.27,1,1,2,2,1,0,7,True,Eléctrica,Incandescente,56.8,Invierno,10.8,423.24,True,18,Efficient
288,Casa,82.8,1,1,17.0,Excellent,E,True,2,False,12.9,3727.89,3,1,1,0,1,0,6,True,Eléctrica,LED,68.5,Primavera,21.1,150.13,True,17,Efficient
289,Departamento,83.9,3,3,52.0,Good,E,False,5,True,18.0,1079.66,0,2,2,6,1,0,11,True,Gas,LED,59.7,Primavera,17.7,529.64,True,19,Moderate
290,Departamento,127.0,4,3,15.0,Poor,A,False,5,False,13.9,1827.47,2,2,3,6,1,0,14,True,Eléctrica,Incandescente,75.6,Otoño,12.1,713.26,True,18,Moderate
291,Pequeño Comercio,45.5,1,1,17.0,Excellent,B,False,1,False,11.1,1349.55,2,2,1,1,0,0,6,True,Eléctrica,Mixta,57.6,Invierno,9.2,337.33,True,21,Moderate
292,Casa,76.0,1,1,36.0,Good,E,False,1,True,20.5,3186.31,1,2,1,2,1,0,7,True,Gas,Incandescente,44.4,Invierno,8.3,627.27,True,16,Inefficient
293,Casa,124.9,2,1,40.0,Average,E,False,1,False,11.4,1795.1,2,1,0,0,1,1,5,True,Gas,LED,54.9,Invierno,6.3,193.8,True,17,Inefficient
294,Casa,69.5,2,1,22.0,Poor,E,False,2,True,18.2,3196.03,2,2,3,4,1,1,13,False,Ninguna,LED,67.5,Otoño,13.2,500.88,True,19,Inefficient
295,Pequeño Comercio,135.5,3,4,24.0,Excellent,D,False,2,False,9.7,1531.91,2,2,2,2,0,0,8,True,Eléctrica,Mixta,68.3,Verano,28.5,313.52,True,18,Efficient
296,Casa,163.1,5,2,15.0,Average,E,False,6,False,17.7,2954.84,2,2,4,3,1,1,13,True,Eléctrica,Incandescente,79.6,Primavera,16.4,961.22,True,16,Moderate
297,Casa,66.3,3,2,19.0,Good,D,False,2,False,10.9,928.43,0,1,1,1,1,0,4,True,Eléctrica,Mixta,83.0,Verano,28.1,155.17,True,15,Moderate
